,title,price,link
240,"Lenovo IdeaPad Slim 1 AMD Ryzen 3 7320U 15.6"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.58Kg), 82VG00JJIN  ","31,790",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82VG00JJIN/dp/B0CRB5FRMQ/ref=sr_1_196?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-196
241,"Dell Inspiron 5430 13th Gen Laptop, Intel Core i5-1335U Processor/16GB/ 512GB SSD/14.0"" (35.56cm) FHD+/Backlit KB + FPR/Win 11 + MSO'2/McAfee 15 Months/Silver/Thunderbolt 4.0 â€‹Port/Thin & Light-1.59kg  ","59,990",https://amazon.in//Dell-Inspiron-i5-1335U-35-56Cms-Thunderbolt/dp/B0C1595WPW/ref=sr_1_197?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-197
242,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/1TB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY039W  ","53,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY039W/dp/B0D3LZPSD7/ref=sr_1_198?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-198
243,Acer Travelmate Business Laptop Intel Core i7-11th Gen (Windows 11 Home/16 GB Ram/1TB SSD/Intel Iris Xe Graphics/14.0 IPS Display/Backlit Keyboard/Fingerprint Sensor) TMP214-53  ,"44,990",https://amazon.in//Acer-Travelmate-Business-Fingerprint-TMP214-53/dp/B0CHRPJCSG/ref=sr_1_199?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-199
244,"HP Pavilion 15, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1147AU  ","55,990",https://amazon.in//HP-Pavilion-15-6-inch-graphics-eh1147AU/dp/B0CTHYJH41/ref=sr_1_200?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-200
245,"HP Pavilion 15, 13th Gen Intel Core i7-1360P, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, Intel Iris Xáµ‰ graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.74 kg), eg3036TU  ","83,990",https://amazon.in//HP-Pavilion-i7-1360P-15-6-inch-Graphics/dp/B0C3V556WG/ref=sr_1_201?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-201
246,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc5ODY3NTM4MzY0MDg5OjE3MjI5NTIwMzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwMzQ5ODU4NjAzMjo6MDo6&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%253Aamzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26crid%3D38NAIC5XOXF0C%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.dWbB6_YwnKbJVHd4A4HlDenMDVvqjfOAuBvOpHFJmZSmo0uD19Z0BMKeo7B5XnAvmWfwb15SB4lqdz3FuNq6GQ.5LEVEwFULuQ08_6Ldnph0UI9e5MD9xkbQCE7V_J3gz0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CNK1VTZW%26pd_rd_r%3D04e76574-3de8-4c24-ac94-25dfdd826e47%26pd_rd_w%3DznMf3%26pd_rd_wg%3D8o0P4%26pf_rd_p%3D1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26pf_rd_r%3DXC3ZCJ8WJN19KJMYC81W%26qid%3D1722952038%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
247,"AVITA Laptop PURA S102 15.6"" Intel Celeron N4020, 8GB RAM, 512GB SSD, Win 11  ","17,631",https://amazon.in//AVITA-Laptop-Intel-Celeron-N4020/dp/B0CLP5C1PK/ref=sr_1_202?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-202
248,"ASUS Vivobook 15 OLED (2023), Intel Core i5-1335U 13th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD OLED, (16GB RAM /512GB/Windows11/Office 2021/Fingerprint/Silver/1.7 kg), X1505VAU-LK544WS  ","54,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5MDU3OTQxMDg5ODAyOTg6MTcyMjk1MjA5MTpzcF9tdGY6MzAwMjMwMDE1MDc2NzMyOjowOjo&url=%2FASUS-Vivobook-i5-1335U-Fingerprint-X1504VA-NJ543WS%2Fdp%2FB0C5N5J44V%2Fref%3Dsr_1_203_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952090%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
249,"Lenovo ThinkPad P15v AMD Ryzen 7 Pro 6850H 15.6""(39.62cm) FHD (1920x1080) IPS 300 Nits Thin and Light Laptop(32GB RAM/1TB SSD/Win 11 Pro/NVIDIA T600 4GB/Backlit Keyboard/FPR/Black/2.26 kg), 21ENS0MV00  ","1,04,500",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5MDU3OTQxMDg5ODAyOTg6MTcyMjk1MjA5MTpzcF9tdGY6MzAwMjc2OTA4MDY0NzMyOjowOjo&url=%2FLenovo-ThinkPad-1920x1080-Keyboard-21ENS0MV00%2Fdp%2FB0D8SS7PST%2Fref%3Dsr_1_204_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952090%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
250,"Dell 15 Thin & Light Laptop, 13th Genaration Intel Core i5-1335U Processor/ 8GB/ 1TB SSD/ 15.6"" (39.62cm) FHD Display/Backlit Key Board/Silver/Win 11 + MSO'21/15 Month McAfee/ 1.66kg  ","54,990",https://amazon.in//Dell-Inspiron-i5-1335U-Processor-Light-1-66kg/dp/B0CDBTQLNJ/ref=sr_1_205?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-205
251,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","71,990",https://amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82XF0077IN/dp/B0CNK232CB/ref=sr_1_207?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-207
252,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 83BF000UIN  ","56,990",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BF000UIN/dp/B0CFF518HZ/ref=sr_1_208?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-208
253,"HP 255 G9 (840T7PA) Notebook (AMD Athlon Silver-3050U/ 4GB RAM/ 256GB SSD/DOS/ 15.6"" Screen/ 1 Year Warranty), Black  ","19,490",https://amazon.in//HP-255-G9-Notebook-Silver-3050U/dp/B0C8VF4DL5/ref=sr_1_209?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-209
254,"HP Pavilion 15, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon graphics, FPR, 720p HD camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1047AU  ","49,990",https://amazon.in//HP-Pavilion-15-6-inch-graphics-eh1047AU/dp/B0CRKNR9LS/ref=sr_1_210?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-210
255,Lenovo V15 AMD Ryzen 5 7520U Laptop (8GB DDR5 RAM/ 512GB M.2 SSD PCIe NVMe/Windows-11/MS-Office/Arctic Grey/1.56Kgs) 1 Year Brand Warranty  ,"34,990",https://amazon.in//Lenovo-Windows-11-MS-Office-1-56Kgs-Warranty/dp/B08BV4VMH9/ref=sr_1_211?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-211
256,"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODc5ODY3NTM4MzY0MDg5OjE3MjI5NTIwMzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE2ODIyMjI5NDQzMjo6MTo6&url=%2FLenovo-IdeaPad-39-62cm-300nits-82K20289IN%2Fdp%2FB0CL5L59Z9%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%253Aamzn1.sym.1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26crid%3D38NAIC5XOXF0C%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.dWbB6_YwnKbJVHd4A4HlDenMDVvqjfOAuBvOpHFJmZSmo0uD19Z0BMKeo7B5XnAvmWfwb15SB4lqdz3FuNq6GQ.5LEVEwFULuQ08_6Ldnph0UI9e5MD9xkbQCE7V_J3gz0%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CL5L59Z9%26pd_rd_r%3D04e76574-3de8-4c24-ac94-25dfdd826e47%26pd_rd_w%3DznMf3%26pd_rd_wg%3D8o0P4%26pf_rd_p%3D1f8ca0b0-e229-4344-88d7-2d8f092a8eac%26pf_rd_r%3DXC3ZCJ8WJN19KJMYC81W%26qid%3D1722952038%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
257,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6""(39.62 cms) FHD 144Hz, RTX 3050 4GB Graphics, (8GB RAM /512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS  ","55,990",https://amazon.in//ASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS/dp/B0B3DMMS9L/ref=sr_1_212?crid=38NAIC5XOXF0C&dib=eyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik&dib_tag=se&keywords=laptop&qid=1722952090&sprefix=laptop%2Caps%2C202&sr=8-212
258,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB RTX 3050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O, 9ms Response time, Dual Speakers (Blue, 2.37 kg), fb0106AX  ","58,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5MDU3OTQxMDg5ODAyOTg6MTcyMjk1MjA5MTpzcF9idGY6MzAwMjc1ODcwNjUzMTMyOjowOjo&url=%2FHP-GeForce-Graphics-Response-15-fb0106AX%2Fdp%2FB0BWS9YNCX%2Fref%3Dsr_1_213_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952090%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
259,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UCX-1696IN  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5MDU3OTQxMDg5ODAyOTg6MTcyMjk1MjA5MTpzcF9idGY6MzAwMjQ2MDg5NjYxMjMyOjowOjo&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1696IN%2Fdp%2FB0CV9S9VTM%2Fref%3Dsr_1_214_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.yRWfmm4dYO_-2WJ2kTpDuwlmqVJ4YNiw_NzRGKycnzKqoRJqhlu6TQz2QXPYIdS_k7VzSjHAQFtHM6Cb6Z7wOEttxKVlNpfZOd1iRl4Uv3pTv1YttclBJAPnEvjB_6Ogil_GGvwv7zDHFgPsexDv-UgCgfR2yLBlvGw9nE4Yku-hcLvvoNA7R-x1vR6SASX7WFRq42l5Urc5llKU_z_WJd2_u0_I8G5Xzar18TOksZ4.AKjXEC_nVv6-tS1tJvzbDY4XIUh7jOxwcZWRleOWkik%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952090%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
260,"ASUS Vivobook Pro 15 OLED, AMD Ryzen 5 5600H, 15.6"" (39.62 cm) FHD OLED, Creator/Gaming Laptop (16GB/512GB SSD/4GB RTX 3050/Win11/Backlit KB/FP Sensor/Silver/1.65 kg), M3500QC-L1502WS  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNDM0OTAzMzAzMjE1ODQxOjE3MjI5NTIwOTU6c3BfYXRmX25leHQ6MzAwMjQxNzc5NTgzMDMyOjowOjo&url=%2FASUS-Vivobook-RTX-3050-Windows-M3500QC-L1502WS%2Fdp%2FB0BMPPSLHZ%2Fref%3Dsr_1_209_sspa%3Fcrid%3D38NAIC5XOXF0C%26dib%3DeyJ2IjoiMSJ9.xakQgyozdLd9qss5e_TsUo_CXYDoPP_NXfofqIiW3xUeYbAMYIzhs83GD-GUGYl9Oom2Mkj213UA6QGCfyZ2X0VgVEfhiNeHEHmXMOrmMfcdfnvlMZiouo9usIScBnnJFJqRJylCf7GqZSzGOx3eJI277xjDNVO3zSb5mjuPPZOqrsuOnzLVB0Y0qomXpPsz1EC4UWdK3KO8kf40r_jIwszL2QgXGw_SiVXK5XNfHcU.nEmUmMdmaP53UxFg7Aj5ziRMECN_Sk_Y_3tdo8m1cnI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1722952095%26sprefix%3Dlaptop%252Caps%252C202%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
